messages,label,sentiment_label
‏دلم برای وقتی که دم عید بود و تنها دغدغه مون پخش شدن سریال کلاه قرمزی بود تنگ شده,2020,Neutral
⭕️ پرداخت هزینه‌های درمانی کرونا از سوی شرکت‌های بیمه,2020,Neutral
بیمار مبتلا به ویروس کرونا در آبادان فوت کرد,2020,Neutral
"‏حالا که توی قرنطینه هستید و بیکار 
بیاید دلهاتون رو از کینه پاک کنید 
کینه جدید بگیرید و بعد قرنطینه حسابی از خجالتشون در بیاید 😂",2020,Positive
با توجه به کمبود ماسک و دستکش تو ایران احتمالا از این پس به جای لباس شاهد خشکاندن ماسک و دستکش بر روی شوفاژ و بخاری های منازل سراسر کشور خواهیم بود,2020,Neutral
اعلام وضعیت اضطراری بهداشت عمومی در کالیفرنیا,2020,Neutral
‏انیشتین هروقت تعجب میکرد نمیگفت Eeeeeee میگفت mc2 mc2 mc2 mc2 mc2,2020,Neutral
🔴 ۴۵ درصد ابتلا به کرونا در بیمارستان رخ می‌دهد,2020,Neutral
‏باز خوبه این ابرو تتو کردنا از مد افتاد. طرف کلا ابروهاش رو مود عصبانی بود! میخندید عصبانی بود! ناراحت بود عصبانی بود! خواب بود عصبانی بود!,2020,Neutral
نتیجه تعطیلی ادارات 😂,2020,Positive
"‏عنبر نسا جوری گرون شده که باید با یه گونی بیفتیم دنبال خرای ماده
ببینینم خانوم کجا میرینه که ما جمعش کنیم😐",2020,Neutral
احتمال برگزاری بازی‌های المپیک بدون تماشاگر,2020,Neutral
دانشگاه علوم پزشکی اراک:,2020,Neutral
"‏سیل
ملخ
کرونا
زلزله",2020,Neutral
"کرونا به خراسان شمالی رسید
این بیمار چند روزی است که تحت مراقبت‌های درمانی قرار دارد و حال عمومی وی خوب ارزیابی شده و رو به بهبود است.",2020,Neutral
یک مسجد با دوپیش‌نماز و دونمازجماعت همزمان.,2020,Neutral
اعلام وضعیت اضطراری در فرانسه؛ کرونا کسب و کار فرانسوی‌ها را مختل کرد,2020,Neutral
‏این که ما داریم قرنطینه خونگی نیست ،اردوگاه کار اجباری با اعمال شاقه س,2020,Neutral
سوئد پروازهای مستقیم به ایران را متوقف کرد.,2020,Neutral
2 پرواز فوق العاده هما به ترکیه برای انتقال ایرانیان,2020,Neutral
وقتی از قرنطینه فرار کردی به دامان‌طبیعت و دراز کشیدی یهو کرونا میاد بالا سرت😂,2020,Positive
"در حالی ک همه ما سرگرم کروناییم و تو خونه قرنطیه شدیم اون بیرون همه قیمتا دوبل شده 
وقتی از غارهامون اومدیم بیرون میشیم دارو دسته اصحاب کهف",2020,Neutral
"‏گفتند یکمی گرمی بخورید که طبع بدنتون گرم باشه نه اینقدر بخورید که تا صبح رو تخت زوزه بکشید...
متاسفانه چند وقته از خونه همسایه صدای گُراز میاد.",2020,Neutral
4 کرونایی جدید در قطر,2020,Neutral
‏امشب یه چیزی دیدم کرک وپرم ریخت اصن خانمه در حالی که ماسک ودستکش داشت اومد میوه بخره بعد میوه فروشه واسش میوه ریخت در پلاستیکم گره زد نمیدونم چی شد که خانمه خواست بیشتر میوه بریزه تو پلاستیک، گره پلاستیک با دستش باز نشد ماسکشو داد پایین، گره شو با دندونش باز کرد,2020,Neutral
اولین کرونا در عربستان سعودی,2020,Neutral
روز آخر قرنطینه که میخوام از خونه بیام بیرون,2020,Neutral
هفت مبتلا به ویروس کرونا در منطقه کاشان شناسایی شدند,2020,Neutral
‏اگر افسرده هستید و فکر میکنید دنیا به آخر رسیده، فقط به این فکر کنید که یه اسکلی تازه با اِکستون آشنا شده و فکر میکنه نیمه گمشده اش رو پیدا کرده ..,2020,Neutral
‏دم عابر بانك يارو با سوييچِ ماشينش دكمه ها رو ميزد گفتم دمش گرم رعايت ميكنه كرونا نگيره بعد همونو كرد توى گوشش شروع كرد به چرخوندن درآورد ماليد به كُتش😐,2020,Neutral
تست کرونای نائب رئیس شورای شهر کرج مثبت شد,2020,Neutral
روز دهم قرنطینه وقتی به  یکی میگم حوصلم سر رفته، چیکار کنیم؟!  :)))))),2020,Neutral
آیین‌ ازدواج یا عزاداری در خراسان شمالی ممنوع شد,2020,Neutral
حالا اینقدر بگید حرارت کرونا رو از بین میبره امسال چارشنبه سوری به درو دیوار شهر ترقه میزنن هیچ، تو صورتمون نارنجک و کپسولی میندازن ضدعفونی شیم,2020,Neutral
🔴مردم در منازل بمانند,2020,Neutral
‏از مسئولین خواهشمندم زودتر این مسئله کرونا رو حل کنن، چون من تا نخوام از خونه بیرون برم حموم نمیرم و خودم الان به عنوان یه ویروس فعال میتونم اعلام استقلال کنم :))))))),2020,Neutral
"ماسک برج میلاد
کاری از حمید ابراهیم‌نیا ",2020,Neutral
"حرکت قطار زاهدان - تهران و برعکس تا اطلاع ثانوی لغو شد
حرکت قطار مسافری در مسیر ریلی زاهدان - تهران و برعکس به علت کاهش شدید مسافر و به منظور پیشگیری از ویروس کرونا از فردا ۱۳ اسفند تا اطلاع ثانوی لغو شد.",2020,Neutral
🔴 اولین مورد بیمار مبتلا به کرونا در زنجان ثبت شد,2020,Neutral
"‏مامور جلومو گرفت گفت چرا بو الکل میدی!؟
گفتم واسه کروناست دیگه!
گفت چرا دهنت بو میده پس!؟
گفتم ما واسه شست و شوی داخلی استفاده میکنیم!",2020,Neutral
بیمارستان شهدای محمودآباد و روحیه دادن به کادر درمان و بیماران مبتلا به کرونا با موسیقی,2020,Neutral
"‏امروز ماسک n95 زدم و تو خیابون راه میرفتم که دیدم دخترا با لبخند  نگاه میکنند 
همشون با نگاهشون میگفتن تو رو به خدا بیا با من دوست شو
 حس کردم پورشه دارم
بعضیا هم از لبخند میگذروندن و واضحتر میخندیدن
حیف رسیدم خونه دیدم زیپ شلوارم بازه البته تاثیری نداشت در کل 
از فردا میترکونم",2020,Neutral
دانشگاه علوم پزشکی استان البرز:,2020,Neutral
دانشگاه علوم پزشکی مازندران:,2020,Neutral
"‏تو این وضعیت کرونا بنگاه های معاملات املاک الان شلوغ و آلوده ن. اومدم بگم اگه میخواید ملک بخرید یا اجاره کنید برید تو گوگل ""اینپین"" رو سرچ کنید و به بقیه هم بگید اینکارو کنن.",2020,Neutral
مراسم اعتکاف در مسجد جمکران لغو شد,2020,Neutral
ناقل همیشه به محل نقل برمیگرده,2020,Neutral
وقتی تو قرنطینه همش مجبوری با واتساپ و اسکایپ ببینیش. ,2020,Neutral
بدن ما یه پورت یو اس بی کم داره که فلش بزنیم به خودمون چشامونو ببندیم موزیک گوش کنیم فیلم ببینیم,2020,Neutral
کاش پرفسور سمیعی چند تا سریال هم معرفی کنه، کف کردیم تو خونه,2020,Neutral
روز آخر سال ۹۸ میرم یه گواهی سلامت میگیرم و به عنوان لوح افتخار قابش میکنم میزنمش رو دیوار اتاقم,2020,Neutral
,2020,Not Available
پاکت سیگار رو برای جلوگیری از آسیب به ریه و دستگاه تنفسی ضدعفونی کردم. روزهای سورئالی رو میگذرونم.,2020,Neutral
,2020,Not Available
‏این ویدیو نشون میده که چطوری گارد ساحلی یونان سعی به غرق کردن قایق پناهجویان میکنه حتی نزدیک بهشون شلیک میکنن:(( ,2020,Neutral
به موجودی حسابم که نگاه میکنم میبینم بعد از کرونا هم باید قرنطینه بمونم,2020,Neutral
"چین در حال ساخت ویروس بعدی
 
×M×",2020,Neutral
دیگه کم مونده غذای پخته شده رو هم بشوریم و بخوریم. خدایا تمومش کن,2020,Neutral
کرونا علاوه بر بشریت، طبیعت رو هم داغون کرد. استفاده‌ی بی‌رویه از ماسک، دستکش پلاستیکی، مواد شوینده، آب و ... هرچه در راستای حفاظت از محیط‌زیست رشته بودیم، پنبه کرد!,2020,Neutral
یکی از شبکه های ماهواره ای دیشب فقط دوربینی که زیدانو نشون میداده رو پخش میکرده ، این اسگل اشتباهی نشسته یه ساعت فقط زیدانو نگاه کرده 🤣,2020,Positive
